order_id,date_case,country,area,location,type,activity,species
4873.0,2006.09.16,USA,North Carolina,Onslow Beach,Unprovoked,Surfing,
4872.0,2006.09.14,USA,Florida,"Singer Island, Riviera Beach",Unprovoked,Swimming,spinner shark
4871.0,2006.09.11,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,5' shark
4870.0,2006.09.04,AUSTRALIA,Queensland,Great Barrier Reef  ,Invalid,Diving,no shark involvement
4869.0,2006.09.03,BRAZIL,,,Unprovoked,,
4868.0,2006.09.03,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Standing,3' shark
4867.0,2006.09.02,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Swimming,
4866.0,2006.09.02,SOUTH AFRICA,Western Cape Province,Noordhoek,Unprovoked,Surfing,"white shark, 3.5m"
4865.0,2006.08.29,USA,Oregon,"Florence, Lane County",Unprovoked,Surfing,
4864.0,2006.08.29,AUSTRALIA,South Australia,"Pennington Bay, Kangaroo Island",Unprovoked,Surfing,"bronze whaler shark, 6'"
4863.0,2006.08.27,REUNION,Saint-Gilles-les-Bains,"Les Aigrettes, near Boucan-Canot",Unprovoked,Body boarding,
4862.0,2006.08.22,BRAZIL,Pernambuco,Pina,Invalid,,not valid
4861.0,2006.08.22,BELIZE,Ambergris Caye,Near Ramon's Village,Invalid,Spearfishing,not valid
4860.0,2006.08.20,ITALY,,Lampedusa Island,Sea Disaster,Sea Disaster,
4859.0,2006.08.20,REUNION,Saint-Pierre,Pointe du Diable,Unprovoked,Surfing,
4858.0,2006.08.15,SOUTH AFRICA,Western Cape Province,Danger Reef,Unprovoked,Surfing,5 m shark
4857.0,2006.08.13,SOUTH AFRICA,Western Cape Province,"Sunrise Beach, Muizenberg",Unprovoked,Lifesaving drill,white shark
4856.0,2006.08.00,USA,North Carolina,"Masonboro Island, New Hanover County",Unprovoked,Wading,
4855.0,2006.08.00,REUNION,,Le Port,Unprovoked,Spearfishing,"bull shark, 1.5m"
4854.0,2006.07.31,USA,Kentucky,"Newport Aquarium, Newport",Provoked,Touching sharks,small catsharks
4853.0,2006.07.31,USA,Oregon,Oswald State Park,Unprovoked,Surfing,white shark?
4852.0,2006.07.29,USA,California,"Broad Beach, Malibu, Los Angeles County",Invalid,Boogie Boarding,"thought to involve a mako shark, but possibly a sea lion"
4851.0,2006.07.29,USA,Florida,"Playalinda Beach, Canaveral National Seashore, Brevard County",Unprovoked,Surfing,
4850.0,2006.07.28,SOUTH AFRICA,Western Cape Province,Fish Hoek,Unprovoked,Surf-skiing,"white shark, 3m to 4m"
4849.0,2006.07.25,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,
4848.0,2006.07.23,USA,Texas,"Sargent Beach, Matagorda County",Unprovoked,Surf fishing,"bull shark, 4' to 5'"
4847.0,2006.07.17,AUSTRALIA,Torres Strait,Western Province,Invalid,,not valid
4846.0,2006.07.17,USA,South Carolina,"Singleton Beach, Hilton Head Island, Beaufort County",Unprovoked,Standing,"angel shark, 1.2m"
4845.0,2006.07.13,SPAIN,Alicante,San Juan Beach  ,Invalid,Swimming,not valid
4844.0,2006.07.12,USA,South Carolina,"Kiawah Island, Charleston County",Unprovoked,Swimming,
4843.0,2006.07.10,BRAZIL,Pernambuco,Body recovered at Goiana,Unprovoked,,bull or tiger shark
4842.0,2006.07.09,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Wading,
4841.0,2006.07.09,USA,Florida,"Ponte Vedra Beach, St Johns County",Unprovoked,Walking,
4840.0,2006.07.08,USA,South Carolina,"Debordieu Beach, Georgetown County",Unprovoked,Body boarding,5' to 6' spinner or bull shark
4839.0,2006.07.08,USA,Florida,"Playalinda Beach, Canaveral National Seashore, Brevard County",Unprovoked,Swimming,
4838.0,2006.06.30,USA,Florida,"Florida Keys, Monroe County",Unprovoked,Spearfishing,"1.8 m blacktip ""reef"" shark"
4837.0,2006.06.30,USA,Florida,"Florida Keys, Monroe County",Unprovoked,Spearfishing,"1.8 m blacktip ""reef"" shark"
4836.0,2006.06.27,USA,Florida,"Hutchinson Island, St. Lucie County",Unprovoked,Body boarding,
4835.0,2006.06.26,USA,Florida,Fort Myers,Provoked,Fishing,
4834.0,2006.06.24,BAHAMAS,Andros Islands,Mangrove Cay,Unprovoked,Spearfishing,
4833.0,2006.06.20,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,possibly a 1' to 3' blacktip or spinner shark
4832.0,2006.06.18,BRAZIL,Pernambuco,"Punta Del Chifre Beach, Olinda",Unprovoked,Body boarding,
4831.0,2006.06.17,USA,California,"Monterey, Monterey County",Unprovoked,Scuba diving,
4830.0,2006.06.15,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,2' to 3' shark
4829.0,2006.06.07,USA,South Carolina,"Coligny Beach, Hilton Head, Beaufort County",Unprovoked,Playing,3' to 4' shark
4828.0,2006.06.05,AUSTRALIA,South Australia,Waitpinga,Unprovoked,Surfing,14' white shark
4827.0,2006.05.31,USA,Hawaii,O'ahu,Unprovoked,Spearfishing,"tiger shark, 8' to 12'"
4826.0,2006.05.28,USA,Hawaii,French Frigate Shoals,Provoked,Tagging sharks,"tiger shark, 15' female"
4825.0,2006.05.27,USA,Hawaii,"North Shore, O'ahu",Unprovoked,Surfing,
4824.0,2006.05.24,USA,Hawaii,Lanai,Provoked,Spearfishing,"grey reef shark, 5' to 8'"
4823.0,2006.05.21,BRAZIL,Pernambuco,"Boa Viagem Beach, Recife",Unprovoked,Surfing,
4822.0,2006.05.19,USA,Guam,Gun Beach,Unprovoked,Scuba diving,"tiger shark, 10' to 12'"
4821.0,2006.05.10,USA,Florida,"Cocoa Beach, Brevard  County",Unprovoked,,
4820.0,2006.05.04,USA,Florida,"Hutchinson Island, St. Lucie County",Unprovoked,Swimming,
4819.0,2006.05.02,AUSTRALIA,Queensland,"Moffat Beach, Caloundra",Provoked,Snorkeling,"wobbegong shark, 2 m"
4818.0,2006.04.23,USA,Florida,"Alligator Reef off Islamorada, Monroe County",Invalid,,invalid
4817.0,2006.04.21,USA,Florida,"Sebastian Inlet, Brevard County",Unprovoked,Surfing,
4816.0,2006.04.19,USA,Florida,"Daytona Beach, Volusia County",Unprovoked,Standing,
4815.0,2006.04.13,USA,Florida,"Port of the Islands, Collier County",Provoked,Fishing,"bull shark, 4' to bull shark"
4814.0,2006.04.11,AUSTRALIA,New South Wales,Newcastle Beach,Unprovoked,Surfing,"bronze whaler shark, a  juvenile"
4813.0,2006.04.09,SOUTH AFRICA,Eastern Cape Province,St. Francis Bay,Unprovoked,Body boarding,"raggedtooth shark, 2.5 m to 3 m"
4812.0,2006.04.09,BRAZIL,Pernambuco,Piedade,Unprovoked,Swimming,tiger shark
4811.0,2006.04.03,USA,Florida,"Marco Island, Collier County",Unprovoked,Wading,
4810.0,2006.03.28,Sierra Leone,Western Area,"Lumely Beach, Freetown",Unprovoked,Fishing,"3 m, 600-kg shark"
4809.0,2006.03.23,USA,Hawaii,"Leftovers, near Waimea Bay, O'ahu",Unprovoked,Surfing,"tiger shark, 10'"
4808.0,2006.03.22,SOUTH AFRICA,Eastern Cape Province,Port Alfred,Invalid,Swimming,not valid
4807.0,2006.03.19,FIJI,Vitu Levu,Sigatoka,Unprovoked,Surfing,"tiger shark, 5'"
4806.0,2006.03.15,AUSTRALIA,New South Wales,"Bondi, Sydney",Unprovoked,Surfing,"bronze whaler shark, 2 m"
4805.0,2006.02.27,USA,Hawaii,"Makena, Maui",Unprovoked,Standing,5' to 7' shark
4804.0,2006.02.23,USA,Hawaii,"Makena, Maui",Invalid,Free diving,invalid
4803.0,2006.02.13,AUSTRALIA,Queensland,"Golden Beach, Caloundra",Unprovoked,Wading,
4802.0,2006.02.12,AUSTRALIA,Queensland,"Point Vernon, Hervey Bay",Unprovoked,Swimming,
4801.0,2006.02.12,AUSTRALIA,South Australia,"Brighton Beach, Adelaide",Boating,Fishing,4.5 m white shark
4800.0,2006.02.08,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Unprovoked,Surfing,raggedtooth shark
4799.0,2006.02.01,TONGA,Vava'u,Tu’anuku,Unprovoked,Swimming,tiger shark
4798.0,2006.02.01,USA,Hawaii,"Off Pu'u Ola'l, Makena, Maui",Boating,Kayaking,12' to 18' shark
4797.0,2006.01.28,ATLANTIC OCEAN,300 miles from Antigua,,Boating,Competing in the Woodvale Atlantic Rowing Race,12' shark
4796.0,2006.01.25,SOUTH AFRICA,Eastern Cape Province,Coffee Bay,Unprovoked,Spearfishing,
4795.0,2006.01.23,ATLANTIC OCEAN,800 miles from land,,Boating,Competing in the Woodvale Atlantic Rowing Race,
4794.0,2006.01.18,USA,California,"Santa Cruz, Santa Cruz County",Unprovoked,Night Surfing,
4793.0,2006.01.15,AUSTRALIA,Western Australia,"Off City Beach, Perth",Unprovoked,Scuba diving,3.5 m white shark
4792.0,2006.01.11,BAHAMAS,Grand Bahama Island,Sandy Cay,Invalid,Diving for lobsters,invalid
4791.0,2006.01.07,AUSTRALIA,Queensland,"Amity Point, North Stradbroke Island",Unprovoked,Swimming,bull shark
4790.0,2006.01.04,USA,Florida,"Round Island Park, Indian River County",Unprovoked,Surfing,4' shark
4789.0,2006.01.01,SOUTH AFRICA,Western Cape Province,Soetwater,Unprovoked,Diving for crayfish,said to involve a 1.5 m shark
4788.0,2005.12.24,USA,Oregon,"Tillamook Head, Clatsop County",Unprovoked,Surfing,white shark
4787.0,2005.12.21,USA,Hawaii,"Keawakapu Beach, Maui",Unprovoked,Swimming,tiger shark
4786.0,2005.12.20,ATLANTIC OCEAN,600 nm west of the Canary Islands,,Boating,Competing in the Woodvale Atlantic Rowing Race,3 m shark
4785.0,2005.12.11,AUSTRALIA,Queensland,St. Crispin Reef,Unprovoked,Spearfishing,whitetip reef shark
4784.0,2005.12.05,AUSTRALIA,South Australia,"Middle Beach, 40 km north of Adelaide",Boating,Fishing,4 m white shark
4783.0,2005.11.29,USA,Florida,"Cape San Blas, Gulf County",Unprovoked,Surfing,
4782.0,2005.11.27,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",Unprovoked,Surfing,4' shark
4781.0,2005.11.25,AUSTRALIA,Victoria,"6 km off Collendina, south of Melbourne",Boating,Fishing,3 m white shark
4780.0,2005.11.25,AUSTRALIA,Victoria,Flinders,Unprovoked,Surfing,1.8 m shark
4779.0,2005.11.25,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Unprovoked,Surfing,
4778.0,2005.11.24,NEW CALEDONIA,Loyalty Islands,Maré,Unprovoked,Spearfishing,
4777.0,2005.11.21,USA,Florida,"Jensen Beach, Martin County ",Unprovoked,Surfing,4' shark
4776.0,2005.11.20,USA,Florida,"New Smyrna  Beach, Volusia County",Unprovoked,Surfing,
4775.0,2005.11.16,NEW CALEDONIA,,,Boating,,4.5 m white shark
4774.0,2005.11.15,SOUTH AFRICA,Eastern Cape Province,Aston Bay,Provoked,Fishing for sharks,"raggedtooth shark, 2.5m"
4773.0,2005.11.12,USA,Florida,"New Smyrna  Beach, Volusia County",Unprovoked,Surfing,6' shark
4772.0,2005.11.02,USA,California,"Mavericks, Half Moon Bay, San Mateo County",Unprovoked,Surfing,
4771.0,2005.11.02,USA,California,"Ocean Beach, San Francisco, San Francisco County",Unprovoked,Surfing,12' to 14' white shark
4770.0,2005.10.29,USA,Florida,"Ponce de Leon Inlet, Volusia County ",Unprovoked,Wading,2' to 3' shark
4769.0,2005.10.25,ST. MAARTIN,Simpson Bay,Sunterra Beach,Unprovoked,Standing,2' shark
4768.0,2005.10.22,SOUTH AFRICA,Western Cape Province,Uilenkraalsmond (near Gansbaai),Unprovoked,Standing / Surfing,3 m shark
4767.0,2005.10.21,USA,California,"Klamath River mouth, Del Norte County",Unprovoked,Surfing,white shark
4766.0,2005.10.19,USA,California,"Salmon Beach, Sonoma County",Unprovoked,Surfing,18' white shark
4765.0,2005.10.15,USA,Florida,"Ponce Inlet, Volusia County",Provoked,Wading,
4764.0,2005.10.13,USA,Hawaii,"Honokowai, Maui",Unprovoked,Surfing,"tiger shark, less than 10'"
4763.0,2005.10.11,GRAND CAYMAN,East Wall,Jack McKenney's Canyon,Unprovoked,Scuba diving,caribbean reef sharks
4762.0,2005.10.06,USA,Florida,"Ponce Inlet, Volusia County",Unprovoked,Treading water/ Surfing,
4761.0,2005.10.03,BAHAMAS,Abaco Islands,Grand Cay,Unprovoked,Diving,
4760.0,2005.10.01,SOUTH AFRICA,Western Cape Province,"Sunny Cove, Fish Hoek",Unprovoked,Surf-skiing,white shark
4759.0,2005.09.27,AUSTRALIA,New South Wales,Arakoon's Little Bay,Unprovoked,Surfing,"tiger shark, 3 m"
4758.0,2005.09.24,AUSTRALIA,South Australia,Kangaroo Island,Unprovoked,Surfing,14' to 16' white shark
4757.0,2005.09.23,AUSTRALIA,Western Australia,"Scarborough Beach, Perth",Unprovoked,Surfing,bronze whaler shark
4756.0,2005.09.22,USA,Florida,"Tigertail Beach, Collier County",Invalid,Surfing,not valid
4755.0,2005.09.20,USA,South Carolina,"Myrtle Beach, Horry County",Unprovoked,Body surfing,3' to 4' shark
4754.0,2005.09.11,USA,South Carolina,Folly Beach,Unprovoked,Surfing,
4753.0,2005.09.07,AUSTRALIA,New South Wales,"Park Beach, Coff's Harbour",Unprovoked,Standing,
4752.0,2005.09.05,USA,North Carolina,"North Topsail Beach, Onslow County",Unprovoked,Wading,bull shark
4751.0,2005.09.04,AUSTRALIA,South Australia,"Fishery Bay, Eyre Peninsula",Unprovoked,Surfing,4 m [13'] white shark
4750.0,2005.09.02,USA,Florida,"Ponce Inlet, Volusia County",Unprovoked,Standing / Surfing,
4749.0,2005.09.02,THAILAND,,On deck of fishing trawler 100 nautical miles offshore,Provoked,Removing shark from net,"2 m [6.75'] shark, 200-kg shark t"
4748.0,2005.08.24,AUSTRALIA,South Australia,Glenelg ,Unprovoked,Scuba diving,white shark
4747.0,2005.08.24,USA,California,"Scripps, LaJolla, San Diego County",Unprovoked,Surfing,juvenile white shark
4746.0,2005.08.22,USA,South Carolina,"6th Avenue North, Myrtle Beach, Horry County",Invalid,"Boogie boarding, kicked at object in the water",not valid
4745.0,2005.08.21,USA,South Carolina,"34th Avenue North, Myrtle Beach, Horry County",Unprovoked,Swimming,possibly a sandbar shark or small blacktip shark
4744.0,2005.08.19,USA,Texas,Crystal Beach (east of Galveston),Unprovoked,Walking,
4743.0,2005.08.14,SOUTH AFRICA,Western Cape Province,"Milnerton Lagoon, Cape Town",Invalid,,not valid
4742.0,2005.08.12,USA,North Carolina,"Carolina Beach off Texas Avenue, New Hanover County",Unprovoked,Surfing,1.8 m [6'] shark
4741.0,2005.08.06,USA,South Carolina,"Isle of Palms, Charleston County",Unprovoked,Swimming,
4740.0,2005.08.01,Seychelles,Inner Islands,Off North Island,Invalid,Fishing,invalid
4739.0,2005.07.27,USA,Florida,"Off Zelda Boulevard, Daytona Beach, Volusia Countyy",Unprovoked,Wading,
4738.0,2005.07.23,USA,Florida,"Ormond Beach, Volusia County",Unprovoked,Surfing,
4737.0,2005.07.22,USA,Florida,"Quarter mile south of Ponce de Leon Inlet, Volusia County",Invalid,Surfing,not valid
4736.0,2005.07.17,LIBERIA,,,Invalid,Swimming,not valid
4735.0,2005.07.17,CHINA,Shanghai,"Ocean World, Changfeng Park",Provoked,Scuba diving in aquarium tank,3.5 m [11.5']shark
4734.0,2005.07.15,AUSTRALIA,,,Invalid,,no shark involvement
4733.0,2005.07.15,USA,North Carolina,"Holden Beach, Brunswick County",Unprovoked,Swimming,[4.5' to 5'] shark
4732.0,2005.07.13,USA,Texas,"Port Bolivar, Galveston County",Unprovoked,Holding onto an inflatable boat,[4' to 5']
4731.0,2005.07.01,USA,Florida,"Boca Grande, Lee County",Unprovoked,Standing,
4730.0,2005.06.27,USA,Florida,"Cape San Blas, Gulf County",Unprovoked,Fishing,bull shark
4729.0,2005.06.25,USA,Florida,"Destin, Walton County",Unprovoked,Swimming with boogie board,1.8 m [6'] bull shark
4728.0,2005.06.22,VANUATU,Malampa Province,Atchin Island off Malakula,Unprovoked,Swimming,"on 8/13/2005 anglers from new zealand caught a 2.8 m [9'3""], 140-kg [309-lb] shark at the same spot. it was believed this was the same shark that killed alysha"
4727.0,2005.06.21,MEXICO ,Baja California,San Luis beach,Unprovoked,Surfing,
4726.0,2005.06.18,USA,Hawaii,Maui,Invalid,Swimming,invalid
4725.0,2005.06.16,USA,Florida,"Howard E. Futch Memorial Park at Paradise Beach, Brevard County",Unprovoked,Swimming,"unknown, but it was reported that a shark tooth was recovered from the wound"
4724.0,2005.06.13,SOUTH KOREA,South Ch'ungch'ong Province,Dando/Kaeui Island ,Unprovoked,Diving,3 m [10'] white shark
4723.0,2005.06.07,USA,South Carolina,"Kiawah Island, Charleston County",Unprovoked,Boogie boarding,
4722.0,2005.06.05,USA,New Jersey,"Surf City, Long Beach Island, Ocean County",Invalid,Surfing,"mr. burgess of isaf announced the injury was the bite of a 1.8 m [6'], 2- to 3-year old white shark. subsequent investigation revealed there was  no shark involvement in this incident"
4721.0,2005.06.04,SOUTH AFRICA,Western Cape Province,Miller's Point,Unprovoked,Spearfishing (Free diving),white shark
4720.0,2005.06.02,USA,Texas,"Mustang Island, Corpus Christi",Unprovoked,Wading,
4719.0,2005.05.28,USA,Florida,Daytona Beach Shores,Unprovoked,Swimming,"""small shark"""
4718.0,2005.05.27,USA,Florida,"Sand Key Beach, Clearwater, Pinellas County",Unprovoked,Crouching in 2' of water,"18"" to 36"" shark"
4717.0,2005.05.25,SOUTH AFRICA,Eastern Cape Province,Kei River Mouth,Unprovoked,Surfing,raggedtooth shark
4716.0,2005.05.15,AUSTRALIA,Queensland,50 km east of Townsville,Unprovoked,Spearfishing,blacktip shark
4715.0,2005.05.14,USA,Hawaii,"North Kihei, Maui",Boating,Kayaking,"tiger shark, 8' to 9'"
4714.0,2005.05.03,MADAGASCAR,,,Unprovoked,Fishing,2.5 m shark
4713.0,2005.05.02,USA,South Carolina,Off Sullivans Island,Sea Disaster,Sea Disaster,
4712.0,2005.05.02,USA,Hawaii,"Noreiga's, Maui",Unprovoked,Surfing,"tiger shark, 3 m [10']"
4711.0,2005.04.25,AUSTRALIA,New South Wales,Bermagui,Provoked,Fishing,"mako shark, 1.5 m [5']"
4710.0,2005.04.17,AUSTRALIA,New South Wales,Crookhaven,Unprovoked,,
4709.0,2005.04.16,AUSTRALIA,Northern Territory,Bremer Island,Unprovoked,Spearfishing,2 m [6.75'] copper shark
4708.0,2005.04.16,AUSTRALIA,New South Wales,Bronte Beach,Unprovoked,Surfing,bronze whaler shark
4707.0,2005.04.13,USA,Florida,"Crescent Beach, Sarasota County",Unprovoked,Wading,1.8 m [6'] blacktip shark
4706.0,2005.04.09,USA,Florida,"Central Gulf Coast, St. John County",Invalid,Surfing,not valid
4705.0,2005.04.07,USA,Texas,"Isla Blanca Park, South Padre Island, Cameron County",Unprovoked,Surfing,
4704.0,2005.04.06,USA,Florida,"Jacksonville Beach, Duval County",Unprovoked,,small hammerhead shark
4703.0,2005.04.06,HONDURAS,Bay Islands,Utila,Invalid,SCUBA Diving,not valid
4702.0,2005.03.28,SOUTH AFRICA,Western Cape Province,Noordhoek,Unprovoked,Surfing,4 m [13'] shark
4701.0,2005.03.27,AUSTRALIA,New South Wales,,Unprovoked,Surfing,
4700.0,2005.03.25,VENEZUELA,,Punta Caracas,Unprovoked,Surfing,
4699.0,2005.03.19,AUSTRALIA,Western Australia,"Wreck Point, Abrolhos Islands",Unprovoked,Snorkeling,6 m [20'] white shark
4698.0,2005.03.12,USA,New Mexico,"Albuquerue Aquarium, Albuquerue",Provoked,Diving in aquarium display tank,"sandtiger shark, 2.1 m [7']"
4697.0,2005.03.10,SOUTH AFRICA,KwaZulu-Natal,Isipingo,Invalid,,invalid
4696.0,2005.03.09,NEW ZEALAND,North Island,"Waiapu River mouth , East Cape",Provoked,Fishing,"bronze whaler shark, 4.3 m [14']"
4695.0,2005.03.05,SOLOMON ISLANDS,Santa Isabel Province,,Unprovoked,Diving,
4694.0,2005.02.26,AUSTRALIA,Queensland,Brisbane River,Unprovoked,Swimming,bull shark
4693.0,2005.02.22,USA,Florida,"Long Key, Monroe County",Provoked,Spearfishing,"nurse shark, 3'"
4692.0,2005.02.16,USA,Hawaii,"Rocky Point, north shore of O'ahu",Unprovoked,Surfing,"tiger shark, 2.4 m [8']"
4691.0,2005.02.13,USA,Florida,Fort Lauderdale,Unprovoked,Spearfishing,1.8 m [6'] caribbean reef shark
4690.0,2005.02.04,BRAZIL,Bahia,Ilhéus,Unprovoked,Surfing,
4689.0,2005.01.20,CUBA,Santiago de Cuba Province,Uvero,Unprovoked,Swimming,3 m [10'] shark
4688.0,2005.01.19,AUSTRALIA,Victoria,Port Phillip Bay,Provoked,Spearfishing,3 m shark
4687.0,2005.01.14,AUSTRALIA,Victoria,Blairgowrie,Provoked,Attempting to drive shark away from sailing regatta,"bronze whaler shark, 2 m to 3 m [6.75' to 10']"
4686.0,2005.01.08,NEW ZEALAND,North Island,Taupiri Bay,Boating,Fishing from a kayak,white shark
4685.0,2004.12.26,SRI LANKA,Eastern Province,Pasikudha,Invalid,"Swept out to sea by the tsunami, she clung  to a log for 24 hours",no shark involvement
4684.0,2004.12.16,AUSTRALIA,South Australia,"West Beach, Adelaide",Unprovoked,Scurfing (surfboard being  towed behind a boat),4.5 m & 5 m white shark
4683.0,2004.12.11,AUSTRALIA,Queensland,Opal Reef,Unprovoked,Spearfishing,bull shark
4682.0,2004.11.27,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Unprovoked,Surfing,raggedtooth shark
4681.0,2004.11.26,SOUTH AFRICA,Eastern Cape Province,Gonubie,Unprovoked,Playing,raggedtooth shark
4680.0,2004.11.15,SOUTH AFRICA,Western Cape Province,"Fish Hoek, False Bay",Unprovoked,Swimming,6 m [20'] white shark
4679.0,2004.11.11,USA,California,"Bunkers, Humboldt Bay, Eureka, Humboldt County",Unprovoked,Surfing,5.5 m [18'] white shark
4678.0,2004.11.11,VANUATU,Malampa Province,Malakula (Malakula Island),Unprovoked,Snorkeling,
4677.0,2004.11.00,NEW CALEDONIA,North Province,Koumac,Unprovoked,Diving,3 m shark
4676.0,2004.10.31,CUBA,Camaguey Province,Santa Lucia,Unprovoked,Diving,2.5 m [8.25'] bull shark
4675.0,2004.10.30,NEW ZEALAND,North Island,Whangarei,Invalid,,invalid
4674.0,2004.10.30,SOUTH AFRICA,Western Cape Province,Gansbaai,Unprovoked,Chumming for white sharks,2 m [6.75'] white shark
4673.0,2004.10.21,AUSTRALIA,New South Wales,Stockton Beach,Unprovoked,Surfing,"bronze whaler shark, 2.4 m [8']"
4672.0,2004.10.10,USA,California,"Limantour Beach, Point Reyes National Seashore",Unprovoked,Surfing,1.8 m to 2.4 m [6' to 8'] white shark
4671.0,2004.10.09,USA,Hawaii,Moloka'i,Unprovoked,Spearfishing,"tiger shark, 2.4 m to 3.7 m [8' to 12']"
4670.0,2004.10.09,SOUTH AFRICA,Eastern Cape Province,Jeffrey’s Bay,Unprovoked,Surfing,"raggedtooth shark, 1.5 to 2 m [5' to 6.75']"
4669.0,2004.10.06,REUNION,Conservatória District,"P' tit Paris, Saint-Pierre",Unprovoked,Body boarding,thought to involve a 2.5 m bull or tiger shark
4668.0,2004.10.02,USA,California,"Pismo Beach, San Luis Obispo County",Unprovoked,Surfing,
4667.0,2004.10.01,USA,California,"Lifeguard Tower 16, Huntington Beach, Orange County",Unprovoked,Surfing,
4666.0,2004.09.25,AUSTRALIA,Queensland,Batt Reef,Boating,Spearfishing/ filming,"tiger shark, 3 m [10']"
